Datetime,Open,High,Low,Close,Volume
2025-02-25 05:00:00+00:00,34.77,35.01,34.015,34.09,287328
2025-02-26 05:00:00+00:00,33.89,34.055,33.595,33.815,360241
2025-02-27 05:00:00+00:00,33.695,33.89,33.11,33.18,617331
2025-02-28 05:00:00+00:00,31.43,31.43,30.005,30.89,751807
2025-03-03 05:00:00+00:00,31.095,31.335,29.92,30.05,451105
2025-03-04 05:00:00+00:00,29.75,30.12,29.18,29.27,354068
2025-03-05 05:00:00+00:00,29.46,29.8,29.18,29.525,474131
2025-03-06 05:00:00+00:00,29.285,30.015,29.27,29.98,346035
2025-03-07 05:00:00+00:00,29.85,30.605,29.66,30.54,542010
2025-03-10 04:00:00+00:00,30.38,30.49,29.61,29.965,531904
2025-03-11 04:00:00+00:00,29.83,29.89,28.57,28.63,383194
2025-03-12 04:00:00+00:00,28.41,28.58,27.82,28.45,424669
2025-03-13 04:00:00+00:00,28.6,28.85,27.7,27.9,239775
2025-03-14 04:00:00+00:00,28.255,28.535,28.12,28.395,245895
2025-03-17 04:00:00+00:00,28.395,28.96,28.395,28.9,260523
2025-03-18 04:00:00+00:00,28.735,28.865,28.545,28.69,204403
2025-03-19 04:00:00+00:00,28.84,29.0,28.525,28.75,254826
2025-03-20 04:00:00+00:00,28.55,28.88,28.495,28.495,242998
2025-03-21 04:00:00+00:00,28.21,28.675,27.97,28.63,366088
2025-03-24 04:00:00+00:00,28.99,29.175,28.67,28.98,207158
2025-03-25 04:00:00+00:00,29.05,29.13,28.6,28.8,207800
2025-03-26 04:00:00+00:00,28.84,28.99,28.535,28.69,246446
2025-03-27 04:00:00+00:00,28.52,28.78,28.29,28.635,228867
2025-03-28 04:00:00+00:00,28.44,28.64,27.8,27.9,194604
2025-03-31 04:00:00+00:00,27.53,27.78,27.345,27.69,305923
2025-04-01 04:00:00+00:00,27.88,27.95,27.455,27.78,346438
2025-04-02 04:00:00+00:00,27.49,28.065,27.49,27.84,294001
2025-04-03 04:00:00+00:00,25.62,25.65,22.96,23.785,1203428
2025-04-04 04:00:00+00:00,23.365,23.45,21.96,22.57,1243035
2025-04-07 04:00:00+00:00,21.8,24.035,21.59,23.35,842374
2025-04-08 04:00:00+00:00,23.745,23.8,21.515,21.86,725411
2025-04-09 04:00:00+00:00,21.645,24.335,21.215,24.28,874543
2025-04-10 04:00:00+00:00,23.415,23.62,22.33,22.87,494893
2025-04-11 04:00:00+00:00,22.99,23.455,22.41,23.44,457065
2025-04-14 04:00:00+00:00,24.65,25.1,23.67,24.04,399312
2025-04-15 04:00:00+00:00,24.02,24.245,23.52,23.72,328552
2025-04-16 04:00:00+00:00,23.47,23.785,23.08,23.48,316515
2025-04-17 04:00:00+00:00,23.61,23.995,23.555,23.81,275394
2025-04-21 04:00:00+00:00,23.4,23.825,23.11,23.75,548178
2025-04-22 04:00:00+00:00,24.025,24.24,23.78,24.16,249059
2025-04-23 04:00:00+00:00,25.07,25.57,24.49,24.6,240914
2025-04-24 04:00:00+00:00,24.76,25.345,24.575,25.34,276627
2025-04-25 04:00:00+00:00,25.365,25.505,25.08,25.26,170114
2025-04-28 04:00:00+00:00,25.28,25.54,25.035,25.4,165321
2025-04-29 04:00:00+00:00,25.115,25.61,25.105,25.53,237751
2025-04-30 04:00:00+00:00,24.985,25.67,24.97,25.56,219802
2025-05-01 04:00:00+00:00,25.73,25.88,25.36,25.38,209099
2025-05-02 04:00:00+00:00,25.88,26.07,25.8,25.96,267360
2025-05-05 04:00:00+00:00,25.77,26.2,25.755,25.9,188145
2025-05-06 04:00:00+00:00,25.64,25.935,25.49,25.62,207964
2025-05-07 04:00:00+00:00,25.65,25.89,25.43,25.82,214874
2025-05-08 04:00:00+00:00,26.13,26.645,26.0,26.34,265026
2025-05-09 04:00:00+00:00,26.7,26.915,26.41,26.465,264452
2025-05-12 04:00:00+00:00,28.21,29.05,28.13,28.27,523692
2025-05-13 04:00:00+00:00,28.245,28.945,28.175,28.78,303510
2025-05-14 04:00:00+00:00,28.805,28.92,28.54,28.66,262976
2025-05-15 04:00:00+00:00,28.51,28.965,28.435,28.81,297949
2025-05-16 04:00:00+00:00,28.905,29.37,28.885,29.32,257527
2025-05-19 04:00:00+00:00,28.855,29.12,28.785,29.12,272562
2025-05-20 04:00:00+00:00,29.065,29.48,28.825,28.99,270149
2025-05-21 04:00:00+00:00,28.91,29.23,28.57,28.62,467570
2025-05-22 04:00:00+00:00,28.48,28.74,28.38,28.49,183481
2025-05-23 04:00:00+00:00,27.73,28.125,27.58,28.0,264754
2025-05-27 04:00:00+00:00,28.46,28.46,28.14,28.34,556982
2025-05-28 04:00:00+00:00,28.15,28.35,27.29,27.3,627768
2025-05-29 04:00:00+00:00,23.59,25.895,23.59,24.94,1068983
