Datetime,Open,High,Low,Close,Volume
2025-02-25 05:00:00+00:00,247.97,250.0,244.94,247.15,1758675
2025-02-26 05:00:00+00:00,244.3,244.935,239.13,240.38,1375162
2025-02-27 05:00:00+00:00,239.65,242.46,237.16,237.49,1530603
2025-02-28 05:00:00+00:00,237.055,242.08,234.68,241.37,1526227
2025-03-03 05:00:00+00:00,241.8,244.01,236.15,238.095,1341972
2025-03-04 05:00:00+00:00,238.12,240.045,234.7,236.03,1996015
2025-03-05 05:00:00+00:00,235.69,236.53,229.24,235.65,1329895
2025-03-06 05:00:00+00:00,234.46,237.83,233.35,235.35,1877160
2025-03-07 05:00:00+00:00,235.08,241.34,234.86,239.0,1889764
2025-03-10 04:00:00+00:00,235.58,236.15,224.23,227.57,2751093
2025-03-11 04:00:00+00:00,223.65,225.825,217.48,220.92,2426827
2025-03-12 04:00:00+00:00,220.18,221.73,214.93,216.945,2059190
2025-03-13 04:00:00+00:00,215.96,216.795,208.445,209.69,2174496
2025-03-14 04:00:00+00:00,211.29,213.87,209.585,213.36,1460667
2025-03-17 04:00:00+00:00,213.31,215.18,209.98,214.17,1598394
2025-03-18 04:00:00+00:00,214.12,215.13,211.5,212.79,1267492
2025-03-19 04:00:00+00:00,214.21,218.68,213.75,215.32,1228741
2025-03-20 04:00:00+00:00,213.955,217.44,212.22,214.13,1098248
2025-03-21 04:00:00+00:00,211.66,218.84,211.55,218.22,1506309
2025-03-24 04:00:00+00:00,221.0,221.03,218.68,220.34,1325290
2025-03-25 04:00:00+00:00,220.83,224.095,220.09,223.72,986365
2025-03-26 04:00:00+00:00,223.51,225.005,220.52,221.4,1139694
2025-03-27 04:00:00+00:00,221.4,224.99,220.58,223.74,1032394
2025-03-28 04:00:00+00:00,221.665,223.8,217.7,217.82,1154636
2025-03-31 04:00:00+00:00,217.16,224.11,216.25,222.065,2048529
2025-04-01 04:00:00+00:00,219.75,223.48,218.91,223.2,1236713
2025-04-02 04:00:00+00:00,221.315,225.17,221.14,223.8,1160708
2025-04-03 04:00:00+00:00,205.575,207.425,201.255,203.01,3169742
2025-04-04 04:00:00+00:00,193.925,199.87,187.37,188.5,4381706
2025-04-07 04:00:00+00:00,177.31,194.11,174.64,181.58,6095672
2025-04-08 04:00:00+00:00,186.7,190.31,169.255,172.8,4563523
2025-04-09 04:00:00+00:00,172.18,200.57,171.93,198.46,7012998
2025-04-10 04:00:00+00:00,189.065,194.75,183.06,190.63,4357948
2025-04-11 04:00:00+00:00,186.21,199.49,186.21,198.15,2993809
2025-04-14 04:00:00+00:00,211.44,212.87,201.215,202.61,3298316
2025-04-15 04:00:00+00:00,202.01,203.5,199.83,202.14,1578400
2025-04-16 04:00:00+00:00,198.36,200.54,192.38,194.27,1813064
2025-04-17 04:00:00+00:00,197.19,198.82,194.53,196.89,1314801
2025-04-21 04:00:00+00:00,193.11,193.8,189.86,193.25,1282577
2025-04-22 04:00:00+00:00,196.12,201.55,196.035,199.56,1376819
2025-04-23 04:00:00+00:00,206.0,207.94,202.83,204.33,1708419
2025-04-24 04:00:00+00:00,205.05,208.8,202.965,208.2,1120255
2025-04-25 04:00:00+00:00,206.44,209.43,206.44,209.18,964315
2025-04-28 04:00:00+00:00,210.0,211.48,207.48,210.08,831002
2025-04-29 04:00:00+00:00,208.68,212.11,208.39,211.22,819139
2025-04-30 04:00:00+00:00,209.32,213.51,206.68,212.305,939883
2025-05-01 04:00:00+00:00,208.98,214.515,208.98,213.03,1451254
2025-05-02 04:00:00+00:00,206.145,206.99,202.19,205.31,2839089
2025-05-05 04:00:00+00:00,203.09,204.04,198.225,198.86,1924516
