Datetime,Open,High,Low,Close,Volume
2025-02-25 05:00:00+00:00,168.92,169.88,160.695,164.03,288195
2025-02-26 05:00:00+00:00,165.32,170.0,165.105,166.11,348637
2025-02-27 05:00:00+00:00,186.8,187.42,173.62,173.62,592091
2025-02-28 05:00:00+00:00,172.03,177.155,171.14,177.155,268329
2025-03-03 05:00:00+00:00,178.47,180.82,173.17,173.68,251057
2025-03-04 05:00:00+00:00,172.03,176.52,165.925,173.65,284185
2025-03-05 05:00:00+00:00,174.195,177.73,170.08,177.38,202922
2025-03-06 05:00:00+00:00,167.18,171.01,155.9,156.13,470420
2025-03-07 05:00:00+00:00,154.935,159.84,148.68,158.62,429289
2025-03-10 04:00:00+00:00,151.3,152.125,146.625,147.48,503124
2025-03-11 04:00:00+00:00,146.675,155.43,146.01,149.93,287250
2025-03-12 04:00:00+00:00,154.77,155.655,151.01,152.3,281189
2025-03-13 04:00:00+00:00,149.85,151.18,146.24,149.83,191768
2025-03-14 04:00:00+00:00,151.375,156.47,151.06,156.15,221770
2025-03-17 04:00:00+00:00,156.295,157.83,154.095,156.37,212123
2025-03-18 04:00:00+00:00,155.14,155.295,149.93,154.48,324441
2025-03-19 04:00:00+00:00,154.68,158.0,153.87,155.96,149165
2025-03-20 04:00:00+00:00,155.54,158.755,154.47,157.2,122512
2025-03-21 04:00:00+00:00,155.145,158.44,153.14,158.35,90141
2025-03-24 04:00:00+00:00,161.57,166.33,161.57,163.16,173972
2025-03-25 04:00:00+00:00,163.445,166.62,161.78,162.785,153991
2025-03-26 04:00:00+00:00,163.19,163.48,158.695,159.755,124076
2025-03-27 04:00:00+00:00,157.65,159.04,155.295,156.91,92414
2025-03-28 04:00:00+00:00,155.52,155.53,148.44,150.585,207572
2025-03-31 04:00:00+00:00,146.24,147.015,142.31,146.11,260681
2025-04-01 04:00:00+00:00,148.98,149.955,144.8,149.55,127781
2025-04-02 04:00:00+00:00,145.95,155.62,145.72,153.905,360753
2025-04-03 04:00:00+00:00,145.31,145.81,138.2,139.78,299390
2025-04-04 04:00:00+00:00,133.165,134.51,125.6,130.54,366364
2025-04-07 04:00:00+00:00,120.695,137.73,120.1,131.04,425884
2025-04-08 04:00:00+00:00,138.095,140.13,130.89,133.52,492873
2025-04-09 04:00:00+00:00,133.95,151.93,130.03,151.32,424953
2025-04-10 04:00:00+00:00,147.915,148.095,140.255,144.3,152261
2025-04-11 04:00:00+00:00,144.24,145.47,140.855,144.96,165938
2025-04-14 04:00:00+00:00,149.275,150.42,143.94,144.54,108047
2025-04-15 04:00:00+00:00,144.69,147.125,144.26,146.62,104757
2025-04-16 04:00:00+00:00,145.58,148.76,143.76,146.035,120476
2025-04-17 04:00:00+00:00,146.03,146.54,142.25,143.415,100185
2025-04-21 04:00:00+00:00,141.5,141.925,135.445,136.92,148378
2025-04-22 04:00:00+00:00,138.39,141.415,137.49,140.17,89563
2025-04-23 04:00:00+00:00,146.33,151.8,146.33,147.39,272122
2025-04-24 04:00:00+00:00,149.085,159.12,149.085,158.69,298958
2025-04-25 04:00:00+00:00,157.8,160.57,156.1,158.27,201206
2025-04-28 04:00:00+00:00,157.985,159.84,156.605,158.95,71128
2025-04-29 04:00:00+00:00,159.905,161.59,158.43,160.325,161353
2025-04-30 04:00:00+00:00,155.775,159.53,154.46,159.38,171583
2025-05-01 04:00:00+00:00,169.14,169.14,164.54,165.33,204629
2025-05-02 04:00:00+00:00,167.395,169.63,166.33,167.71,128399
2025-05-05 04:00:00+00:00,166.04,170.06,165.95,167.89,72750
2025-05-06 04:00:00+00:00,164.71,169.76,164.71,168.54,57045
2025-05-07 04:00:00+00:00,169.155,171.6,167.35,170.58,94646
2025-05-08 04:00:00+00:00,173.37,176.42,171.88,174.035,155305
2025-05-09 04:00:00+00:00,175.385,176.21,172.17,174.085,125958
2025-05-12 04:00:00+00:00,181.455,182.51,178.07,180.53,160931
2025-05-13 04:00:00+00:00,181.235,184.21,180.215,181.05,186686
2025-05-14 04:00:00+00:00,182.49,183.36,180.16,181.42,202434
2025-05-15 04:00:00+00:00,179.6,183.27,178.73,183.03,146059
2025-05-16 04:00:00+00:00,181.9,184.18,181.84,183.08,110549
2025-05-19 04:00:00+00:00,181.98,183.05,180.3,182.0,150215
2025-05-20 04:00:00+00:00,183.34,183.57,181.67,182.92,163126
2025-05-21 04:00:00+00:00,180.81,184.03,178.93,179.11,354664
2025-05-22 04:00:00+00:00,192.12,203.65,192.12,203.43,726423
2025-05-23 04:00:00+00:00,198.505,205.245,197.75,199.92,432150
2025-05-27 04:00:00+00:00,202.56,208.22,202.285,206.27,315572
2025-05-28 04:00:00+00:00,207.4,209.75,203.94,204.42,134712
2025-05-29 04:00:00+00:00,206.35,206.35,201.09,202.24,144461
2025-05-30 04:00:00+00:00,202.155,205.93,199.87,205.68,189259
2025-06-02 04:00:00+00:00,205.89,210.43,205.59,210.13,203650
2025-06-03 04:00:00+00:00,210.565,210.565,207.26,209.25,119936
2025-06-04 04:00:00+00:00,214.355,214.69,205.34,209.54,267175
2025-06-05 04:00:00+00:00,211.265,214.23,209.01,210.03,233426
2025-06-06 04:00:00+00:00,211.375,212.9,209.845,210.8,128803
2025-06-09 04:00:00+00:00,211.98,211.98,208.7,210.85,157296
2025-06-10 04:00:00+00:00,209.98,212.29,206.4,208.225,119764
2025-06-11 04:00:00+00:00,207.53,210.07,205.57,208.61,246751
2025-06-12 04:00:00+00:00,208.67,213.01,208.67,211.24,226536
2025-06-13 04:00:00+00:00,208.055,212.14,207.54,208.26,192356
2025-06-16 04:00:00+00:00,210.14,210.54,207.31,209.19,87040
2025-06-17 04:00:00+00:00,207.76,210.13,206.54,209.445,95548
2025-06-18 04:00:00+00:00,212.285,212.35,209.67,212.01,182033
2025-06-20 04:00:00+00:00,213.605,215.92,211.2,211.97,75482
2025-06-23 04:00:00+00:00,209.625,214.88,207.68,213.68,111743
2025-06-24 04:00:00+00:00,219.525,224.57,219.525,223.17,280583
2025-06-25 04:00:00+00:00,223.105,225.175,220.0,221.46,89856
2025-06-26 04:00:00+00:00,222.515,222.515,215.655,221.83,168682
2025-06-27 04:00:00+00:00,222.51,224.4,219.875,222.46,207465
2025-06-30 04:00:00+00:00,224.5,225.5,222.745,223.63,152948
2025-07-01 04:00:00+00:00,218.9,222.94,214.49,216.0,230648
2025-07-02 04:00:00+00:00,215.61,218.115,214.64,217.27,137448
2025-07-03 04:00:00+00:00,218.35,222.605,218.01,221.55,128851
2025-07-07 04:00:00+00:00,221.295,225.85,220.465,225.8,207495
2025-07-08 04:00:00+00:00,225.395,225.67,220.9,223.41,199850
2025-07-09 04:00:00+00:00,224.6,224.6,221.02,221.83,185319
2025-07-10 04:00:00+00:00,220.495,221.0,213.27,214.4,241378
2025-07-11 04:00:00+00:00,214.26,215.13,209.525,210.74,117208
2025-07-14 04:00:00+00:00,210.395,214.9,208.925,213.48,147233
2025-07-15 04:00:00+00:00,213.66,215.045,212.275,212.78,117886
2025-07-16 04:00:00+00:00,212.835,213.445,209.41,211.86,112800
2025-07-17 04:00:00+00:00,212.365,213.825,210.34,211.53,83713
2025-07-18 04:00:00+00:00,213.0,217.42,212.875,216.845,121395
2025-07-21 04:00:00+00:00,217.12,218.4,214.29,215.7,111530
2025-07-22 04:00:00+00:00,214.645,216.51,211.49,212.25,92607
2025-07-23 04:00:00+00:00,211.0,213.59,210.895,212.49,66518
2025-07-24 04:00:00+00:00,214.32,216.4,212.29,214.9,79830
2025-07-25 04:00:00+00:00,215.425,220.89,215.42,219.67,135569
2025-07-28 04:00:00+00:00,219.43,222.1,217.03,218.705,114118
2025-07-29 04:00:00+00:00,220.265,220.5,217.5,218.82,106014
2025-07-30 04:00:00+00:00,218.79,222.08,218.0,220.24,135642
2025-07-31 04:00:00+00:00,224.08,229.21,221.205,223.57,309923
2025-08-01 04:00:00+00:00,216.8,216.8,202.88,205.03,417658
2025-08-04 04:00:00+00:00,207.7,210.355,205.77,208.47,184880
2025-08-05 04:00:00+00:00,207.715,209.605,204.67,205.79,226873
2025-08-06 04:00:00+00:00,206.99,210.94,205.93,210.55,183441
2025-08-07 04:00:00+00:00,214.02,214.93,200.89,206.44,218778
2025-08-08 04:00:00+00:00,205.64,206.3,191.36,191.75,481166
2025-08-11 04:00:00+00:00,191.85,196.41,191.12,191.79,157341
2025-08-12 04:00:00+00:00,191.88,193.94,188.06,192.97,182701
2025-08-13 04:00:00+00:00,194.475,198.2,193.19,196.98,210808
2025-08-14 04:00:00+00:00,195.65,197.195,193.73,194.92,119058
2025-08-15 04:00:00+00:00,194.955,200.25,194.955,199.09,127582
2025-08-18 04:00:00+00:00,197.81,198.53,196.2,198.155,74733
2025-08-19 04:00:00+00:00,199.4,199.405,191.4,192.64,126627
2025-08-20 04:00:00+00:00,197.335,197.375,190.09,194.79,208816
2025-08-21 04:00:00+00:00,192.17,195.22,191.4,194.72,84320
2025-08-22 04:00:00+00:00,195.03,199.76,194.15,196.85,114050
2025-08-25 04:00:00+00:00,199.585,200.34,194.72,194.78,183049
2025-08-26 04:00:00+00:00,195.55,196.43,193.44,194.34,235989
2025-08-27 04:00:00+00:00,201.38,202.54,197.07,200.49,485479
2025-08-28 04:00:00+00:00,221.155,249.985,218.4,240.99,1230250
2025-08-29 04:00:00+00:00,237.59,241.09,233.52,238.66,300966
2025-09-02 04:00:00+00:00,230.97,235.105,228.67,233.555,340020
2025-09-03 04:00:00+00:00,236.1,236.26,227.97,229.39,232707
2025-09-04 04:00:00+00:00,221.97,224.04,215.26,221.86,535145
2025-09-05 04:00:00+00:00,224.48,226.44,221.31,225.6,267467
2025-09-08 04:00:00+00:00,227.05,230.84,226.14,226.52,286681
