Datetime,Open,High,Low,Close,Volume
2026-02-05 20:01:00+00:00,396.18,396.78,396.18,396.78,1635
2026-02-05 20:02:00+00:00,396.87,396.94,396.485,396.53,1746
2026-02-05 20:03:00+00:00,396.415,396.415,396.13,396.39,816
2026-02-05 20:04:00+00:00,396.46,396.505,396.11,396.22,2821
2026-02-05 20:05:00+00:00,396.2,396.435,396.2,396.28,836
2026-02-05 20:06:00+00:00,396.23,397.095,396.23,397.04,1839
2026-02-05 20:07:00+00:00,397.075,397.81,397.075,397.81,2239
2026-02-05 20:08:00+00:00,397.81,397.915,397.655,397.73,2156
2026-02-05 20:09:00+00:00,397.75,398.07,397.75,397.89,1698
2026-02-05 20:10:00+00:00,397.87,398.245,397.795,398.235,1797
2026-02-05 20:11:00+00:00,398.3,398.36,397.455,397.63,1524
2026-02-05 20:12:00+00:00,397.65,397.65,396.915,397.26,3221
2026-02-05 20:13:00+00:00,397.09,397.14,396.725,397.03,1202
2026-02-05 20:14:00+00:00,397.25,397.4,397.2,397.27,3317
2026-02-05 20:15:00+00:00,397.065,397.065,396.16,396.16,1015
2026-02-05 20:16:00+00:00,396.05,396.24,395.79,395.79,969
2026-02-05 20:17:00+00:00,395.755,395.94,395.5,395.56,1445
2026-02-05 20:18:00+00:00,395.545,395.62,395.32,395.33,1258
2026-02-05 20:19:00+00:00,395.32,395.32,394.715,394.86,1326
2026-02-05 20:20:00+00:00,394.79,395.04,394.79,394.865,2178
2026-02-05 20:21:00+00:00,394.895,394.895,394.65,394.655,1438
2026-02-05 20:22:00+00:00,394.71,395.155,394.135,394.185,1820
2026-02-05 20:23:00+00:00,394.205,394.35,394.1,394.27,2077
2026-02-05 20:24:00+00:00,394.24,394.66,394.24,394.48,3324
2026-02-05 20:25:00+00:00,394.44,394.44,394.01,394.1,1227
2026-02-05 20:26:00+00:00,394.03,394.37,394.02,394.37,1971
2026-02-05 20:27:00+00:00,394.31,394.615,394.235,394.615,1911
2026-02-05 20:28:00+00:00,394.33,394.51,394.0,394.02,1527
2026-02-05 20:29:00+00:00,394.06,394.12,393.84,394.12,1444
2026-02-05 20:30:00+00:00,394.08,394.08,393.68,393.685,1686
2026-02-05 20:31:00+00:00,393.64,393.785,393.43,393.45,4389
2026-02-05 20:32:00+00:00,393.225,393.55,393.11,393.52,2641
2026-02-05 20:33:00+00:00,393.57,394.03,393.57,394.03,1394
2026-02-05 20:34:00+00:00,394.035,394.19,393.46,393.54,998
