Datetime,Open,High,Low,Close,Volume
2025-02-25 05:00:00+00:00,327.04,327.42,297.325,302.76,1946906
2025-02-26 05:00:00+00:00,303.7,308.945,288.085,290.615,1013763
2025-02-27 05:00:00+00:00,290.71,297.18,280.92,281.97,1432360
2025-02-28 05:00:00+00:00,279.46,293.585,273.64,293.27,1329913
2025-03-03 05:00:00+00:00,300.585,303.89,277.4,284.81,1470188
2025-03-04 05:00:00+00:00,270.86,284.23,261.935,271.83,1590276
2025-03-05 05:00:00+00:00,272.93,279.54,267.81,279.27,979345
2025-03-06 05:00:00+00:00,272.005,272.43,260.09,263.44,1111695
2025-03-07 05:00:00+00:00,259.46,266.125,250.74,262.6,1306030
2025-03-10 04:00:00+00:00,252.49,253.34,220.225,222.09,2861222
2025-03-11 04:00:00+00:00,225.23,237.0,218.17,230.55,2559092
2025-03-12 04:00:00+00:00,247.35,251.81,241.12,248.145,1905319
2025-03-13 04:00:00+00:00,248.205,248.205,232.6,240.68,1210438
2025-03-14 04:00:00+00:00,247.31,251.56,240.75,249.92,870363
2025-03-17 04:00:00+00:00,245.015,245.09,232.84,237.86,1289419
2025-03-18 04:00:00+00:00,228.19,230.0,222.335,225.41,1036108
2025-03-19 04:00:00+00:00,231.575,241.35,229.27,235.72,1055030
2025-03-20 04:00:00+00:00,233.315,237.945,230.09,236.25,954143
2025-03-21 04:00:00+00:00,235.0,249.47,234.805,248.84,1092916
2025-03-24 04:00:00+00:00,258.075,278.62,256.34,278.43,1983277
2025-03-25 04:00:00+00:00,283.585,288.2,271.35,287.975,1822797
2025-03-26 04:00:00+00:00,282.635,284.52,266.71,271.97,1774346
2025-03-27 04:00:00+00:00,272.48,291.81,271.88,273.24,1879092
2025-03-28 04:00:00+00:00,275.575,276.01,260.63,263.54,1444372
2025-03-31 04:00:00+00:00,248.98,260.425,243.44,259.14,1650451
2025-04-01 04:00:00+00:00,263.82,277.44,259.28,268.535,1681012
2025-04-02 04:00:00+00:00,254.64,284.93,251.36,282.7,2581470
2025-04-03 04:00:00+00:00,265.31,276.23,261.54,267.17,1422914
2025-04-04 04:00:00+00:00,255.3,260.87,236.0,239.34,2683809
2025-04-07 04:00:00+00:00,223.75,252.0,214.35,233.3,2809708
2025-04-08 04:00:00+00:00,245.11,250.4,217.8,221.89,2711658
2025-04-09 04:00:00+00:00,224.605,274.57,223.97,272.12,2691349
2025-04-10 04:00:00+00:00,260.03,262.39,239.53,252.57,2487912
2025-04-11 04:00:00+00:00,251.93,257.67,241.48,252.23,1648934
2025-04-14 04:00:00+00:00,258.345,261.73,246.02,252.45,1342028
2025-04-15 04:00:00+00:00,249.91,258.74,247.59,254.11,704620
2025-04-16 04:00:00+00:00,247.69,251.91,233.91,241.47,1465318
2025-04-17 04:00:00+00:00,243.48,244.29,237.775,241.43,1033192
2025-04-21 04:00:00+00:00,230.3,232.005,222.81,227.5,1327270
